설치장소명,종류,경도,위도
SK V1센터 앞,그늘막(고정형),126.8872095,37.5179104
횡단보도 앞,그늘막(고정형),126.8923208,37.5112535
홈플러스 앞,그늘막(고정형),126.8959242,37.5182266
양평역 우리은행 앞,그늘막(고정형),126.8859538,37.5253177
양남사거리,그늘막(고정형),126.8895541,37.5222387
양남사거리,그늘막(고정형),126.8895541,37.5222387
양남사거리,그늘막(고정형),126.8895541,37.5222387
양남사거리,그늘막(고정형),126.8895541,37.5222387
(영은교회 앞) 횡단보도,그늘막(고정형),126.8900822,37.5252644
GS홈쇼핑 사거리(횡단보도),그늘막(고정형),126.8903387,37.52126
경인고속도로 입구 교차로,그늘막(고정형),126.8935014,37.5293648
중흥S클래스아파트 상가 스타벅스 앞,그늘막(고정형),126.8886985,37.5231898
선유도역 우렁된장(1번출구) 앞,그늘막(고정형),126.893908,37.5382472
양화대교입구삼성생명사거리앞,그늘막(고정형),126.8975837,37.536301
양평동사거리(양화대교 입구) 삼성화재(우리은행) 앞,그늘막(고정형),126.8985397,37.5359296
양평동사거리(양화대교 입구) GS칼텍스주유소 앞,그늘막(고정형),126.8979553,37.5355339
경인고속입구교차로 교통섬,그늘막(고정형),126.8938197,37.5298689
당산초등학교 앞 사거리,그늘막(고정형),126.8953815,37.5396257
선유도역 4번출구쪽 파리바게트 선유도역점 앞,그늘막(고정형),126.8943047,37.5378849
선유도역 5번출구쪽 오빠네 야채청과 앞,그늘막(고정형),126.8939572,37.5374985
신길역1호선 1번출구 앞,그늘막(고정형),126.9170199,37.516318
신길삼거리 교통섬,그늘막(고정형),126.9175951,37.5138702
도신로60길 2 미니스톱 앞,그늘막(고정형),126.9168026,37.5117865
신길1동 새마을금고 앞(횡단보도),그늘막(고정형),126.9201956,37.5135828
사러가시장 사거리(도림신협 앞),그늘막(고정형),126.909402,37.5061405
도림사거리 휴대폰가게 앞,그늘막(고정형),126.9018001,37.5065815
성락주유소앞 사거리(현대아이파크 앞),그늘막(고정형),126.902869,37.503825
성락주유소앞 사거리(우리은행 앞),그늘막(고정형),126.902869,37.503825
횡단보도,그늘막(고정형),126.9046517,37.5041268
,그늘막(고정형),126.901615,37.5060353
,그늘막(고정형),126.9107744,37.5061451
성락주유소 사거리,그늘막(고정형),126.9032242,37.5045006
베스킨라빈스 앞,그늘막(고정형),126.9081665,37.50492
대영고등학교 정문 맞은편,그늘막(고정형),126.9062896,37.5046464
성모병원 앞,그늘막(고정형),126.9114914,37.5059039
파자상가 앞,그늘막(고정형),126.9114914,37.5059039
우신초등학교사거리 하나은행 앞,그늘막(고정형),126.910725,37.5105096
성락주유소앞 사거리(성락주유소앞),그늘막(고정형),126.902869,37.503825
신길광장공원교차로 신동아파밀리에 건설현장 앞 교통섬,그늘막(고정형),126.9045126,37.4997425
대영고 후문 사거리 횡단보도,그늘막(고정형),126.9060499,37.5034873
한화꿈에그린아파트 앞 삼거리 횡단보도,그늘막(고정형),126.9096079,37.502963
송도중고타이어 앞 교통섬,그늘막(고정형),126.9053353,37.4990724
신길광장공원 앞 교통섬,그늘막(고정형),126.9060166,37.4998744
신길주유소 사거리(신길주유소 앞),그늘막(고정형),126.9087328,37.4990517
신길주유소 사거리(함흥냉면),그늘막(고정형),126.9087328,37.4990517
보라매역 6번출구앞,그늘막(고정형),126.921097,37.5043132
강남성심병원앞 교통섬,그늘막(스마트형),126.9096338,37.4931096
신길6동 신풍역1번 출구 앞,그늘막(고정형),126.9094012,37.5003095
신길6동 여의대방로 23길11(은석교회 앞 횡단보도),그늘막(고정형),126.9187147,37.498257
보라매역 3번출구 이디야커피 앞,그늘막(고정형),126.9199744,37.4996922
현대그린마트 신풍점 앞 횡단보도,그늘막(고정형),126.914376,37.4998883
,그늘막(스마트형),126.914426,37.4972623
신길파크자이 아파트 정문 횡단보도,그늘막(고정형),126.9136167,37.5060633
썬프라자 맞은편 연세빌딩 앞,그늘막(고정형),126.908737,37.4958002
신풍역6번 출구 앞,그늘막(고정형),126.9094012,37.5003095
해군회관사거리 교통섬,그늘막(고정형),126.9222559,37.5056086
해군회관사거리 교통섬,그늘막(고정형),126.9222559,37.5056086
레미안에스티움 114동 금탑부동산 앞 횡단보도,그늘막(고정형),126.9136167,37.5060633
래미안에스티움 115동상가 복부동산 앞 횡단보도,그늘막(고정형),126.9136167,37.5060633
대방군인아파트 앞 횡단보도,그늘막(스마트형),126.923641,37.5095316
보라매SK뷰 107동 앞 횡단보도,그늘막(고정형),126.9174414,37.502904
,그늘막(고정형),126.915706,37.5016145
,그늘막(고정형),126.9184197,37.5052063
,그늘막(고정형),126.916688,37.5013905
대방역 6번출구 횡단보도,그늘막(고정형),126.9252535,37.5128643
,그늘막(고정형),126.9249338,37.5122511
SK보라매뷰아파트 앞,그늘막(고정형),126.9174414,37.502904
대방초등학교 앞,그늘막(고정형),126.9186606,37.5017737
썬프라자 삼거리 교통섬,그늘막(고정형),126.9080686,37.496457
강남성심병원 삼거리 교통섬,그늘막(고정형),126.9087005,37.4933003
명륜진사갈비 앞 횡단보도,그늘막(스마트형),126.9061738,37.4896692
우성아파트사거리 T-World 앞,그늘막(고정형),126.9004203,37.4947976
이편한세상아파트 105동 앞 횡단보도,그늘막(고정형),126.9070601,37.4944058
대성자동차 정비 공업소 앞,그늘막(고정형),126.9057494,37.4938914
우성아파트 교차로(대림로 153앞),그늘막(고정형),126.8996112,37.4942224
우성아파트201동 앞 사거리 교통섬,그늘막(고정형),126.9000111,37.4956276
대림3동사거리 굿샷스크린골프존 앞 교통섬,그늘막(고정형),126.8990036,37.5013259
대림3동사거리 신풍낙지 앞,그늘막(고정형),126.8955194,37.5036876
대림역8번출구앞 교통섬,그늘막(고정형),126.896796,37.4928496
대림역6번출구 공항버스정류장 앞,그늘막(고정형),126.8950598,37.493905
남부도로사업소 앞 횡단보도,그늘막(고정형),126.8976789,37.4938845
일승빌딩 앞 횡단보도,그늘막(고정형),126.8994652,37.4949086
유수지 맞은편 교통섬,그늘막(고정형),126.8955194,37.5036876
성원아파트 앞 교통섬,그늘막(고정형),126.8955194,37.5036876
본동 우체국 건너편 횡단보도,그늘막(고정형),126.9507863,37.5129679
명보한의원 앞 횡단보도,그늘막(고정형),126.9403661,37.5100089
노량진역 1호선 출구 앞,그늘막(스마트형),126.9424338,37.5140077
파리바게트 앞 횡단보도,그늘막(스마트형),126.9439514,37.5140126
노량진초등학교 정문 앞 횡단보도,그늘막(스마트형),126.9399945,37.5115013
노량진 컵밥거리,그늘막(스마트형),126.9448062,37.5133852
노량진역 4번 출구 교통섬,그늘막(스마트형),126.9406773,37.5134071
올리브영 앞 횡단보도,그늘막(스마트형),126.9439222,37.5133861
한강대교 남단 교차로 횡단보도,그늘막(스마트형),126.9544095,37.5140427
5번출구,그늘막(스마트형),126.9397393,37.5132966
수산시장 입구 횡단보도,그늘막(스마트형),126.937815,37.5131354
탐앤탐스 앞,그늘막(스마트형),126.9388526,37.5131374
,그늘막(스마트형),126.940236,37.5078909
3번 출구,그늘막(고정형),126.9562396,37.4927859
아이스쿨 안경점 앞,그늘막(고정형),126.9529382,37.497536
힐스테이트 진입로 강호경내과 앞 횡단보도,그늘막(고정형),126.9524145,37.497242
농협 앞,그늘막(고정형),126.9520651,37.4976309
숭실대 입구 중문 앞 (좌),그늘막(고정형),126.9564412,37.4951846
숭실대 입구 중문 앞 (우),그늘막(고정형),126.9564412,37.4951846
살림교회 앞 횡단보도,그늘막(고정형),126.9516491,37.4989897
상도역 교통섬 횡단보도,그늘막(스마트형),126.948244,37.5029544
박씨부엌 앞 횡단보도,그늘막(스마트형),126.9491353,37.5009532
,그늘막(스마트형),126.9472869,37.5035164
효성핼링턴플레이스 상가,그늘막(고정형),126.9421277,37.5057509
e편한세상 노빌리티 상가 앞 횡단보도,그늘막(고정형),126.9481146,37.5052781
,그늘막(고정형),126.9430029,37.5000386
장승배기역 5번출구 파크자이아파트 상가 앞,그늘막(스마트형),126.9392677,37.5056057
장승배기역 6번출구 앞 교통섬,그늘막(스마트형),126.9398405,37.5054009
장승배기역 3번 출구 이삭토스트 앞,그늘막(스마트형),126.9379361,37.5040513
,그늘막(스마트형),126.9451403,37.5027751
미소문구 앞 버스정류장,그늘막(고정형),126.9308088,37.5001305
웰메이드 앞 횡단보도,그늘막(고정형),126.9315402,37.5005121
현암한의원 후문 쪽 횡단보도,그늘막(고정형),126.9438982,37.4993682
본디올 경희한의원 앞 횡단보도,그늘막(고정형),126.9347756,37.5020394
핸드픽트 호텔 앞 횡단보도,그늘막(고정형),126.9335256,37.5012299
,그늘막(스마트형),126.944216,37.4990847
명수대현대아파트 횡단보도 앞,그늘막(고정형),126.9669348,37.5078681
명수대현대아파트 입구 맞은편,그늘막(고정형),126.9663516,37.5069171
흑석빗물펌프장 옆 마을버스정류장,그늘막(고정형),126.9628036,37.5080777
중앙대학교병원 앞 교통섬,그늘막(고정형),126.9608627,37.5070482
중앙대 정문 앞 마을버스정류장,그늘막(고정형),126.958255,37.5069548
중앙대 정문 앞 횡단보도,그늘막(고정형),126.958255,37.5069548
중앙대병원 앞 횡단보도 반대편,그늘막(고정형),126.9605807,37.5077507
아크로리버하임아파트 한강리치부동산 앞,그늘막(고정형),126.9618553,37.5088506
아크로리버하임 101동 앞 횡단보도,그늘막(고정형),126.9618553,37.5088506
흑석동 원불규 총단 앞 횡단보도,그늘막(고정형),126.9641261,37.5095584
은로초등학교 앞 횡단보도,그늘막(고정형),126.9594793,37.504351
중대부속초등학교 정문,그늘막(고정형),126.9611662,37.5055951
큰별어린이집 횡단보도 반대편 쪽,그늘막(고정형),126.9651246,37.5046039
,그늘막(스마트형),126.9539818,37.5049983
다이소 횡단보도 앞,그늘막(고정형),126.9774975,37.4769263
한국엔지니어링협회 앞 횡단보도,그늘막(고정형),126.9731812,37.4762827
"사당역 7,8번 출구 사거리 교통섬",그늘막(스마트형),126.9811243,37.4771547
동굴화로구이 앞 횡단보도,그늘막(스마트형),126.9815477,37.4828597
이수역 8번출구 앞 교통섬,그늘막(스마트형),126.9815327,37.4849424
김밥천국 앞,그늘막(스마트형),126.9813344,37.4803477
LG유플러스 앞,그늘막(스마트형),126.9815024,37.4812598
,그늘막(스마트형),126.9790586,37.4840553
이수역 10번 출구,그늘막(고정형),126.9802295,37.4850632
동작역 근처 공중화장실 앞 횡단보도,그늘막(고정형),126.9842751,37.4991255
이수힐스테이트 아파트 입구,그늘막(스마트형),126.9823486,37.4935381
경문고 인근,그늘막(스마트형),126.9822528,37.4907547
이수역 11번 출구,그늘막(스마트형),126.9817084,37.4930843
이수역14번출구 이나영피부과 앞 횡단보도,그늘막(스마트형),126.9819343,37.4879623
이수힐스테이트 아파트 건너편 cu앞 횡단보도,그늘막(스마트형),126.9823497,37.4936769
지하보도 앞 횡단보도,그늘막(스마트형),126.9831903,37.4977712
최성훈 법무사 앞 횡단보도,그늘막(스마트형),126.9821519,37.490967
두산위브 횡단보도,그늘막(고정형),126.9712801,37.4853922
남성초 횡단보도,그늘막(고정형),126.9771151,37.4834761
엘로카펫 신호등,그늘막(고정형),126.975284,37.488464
래미안로  이파크 아파트 쪽,그늘막(고정형),126.9750093,37.4872847
삼일초등학교 정문 횡단보도,그늘막(고정형),126.9749865,37.48814
메가폰 앞 횡단보도,그늘막(고정형),126.9748252,37.483496
스타벅스 앞 횡단보도,그늘막(고정형),126.9726777,37.4841663
동작 삼일수영장 앞 횡단보도,그늘막(스마트형),126.9750093,37.4872847
사당시장 입구 청과점 앞 횡단보도,그늘막(스마트형),126.9745009,37.4825036
든든한 교회 맞은편,그늘막(고정형),126.9678328,37.4849691
치안센터 앞,그늘막(고정형),126.9645663,37.4899753
신남초교 후문,그늘막(고정형),126.9643971,37.4888381
,그늘막(스마트형),126.9637835,37.4915545
다이소 앞 사거리,그늘막(고정형),126.9222735,37.5038134
삼거리 횡단보도,그늘막(고정형),126.9319324,37.5088542
빕스 앞 횡단보도,그늘막(고정형),126.9255156,37.5119896
라듀레빵집,그늘막(고정형),126.9255822,37.5093826
여의교 앞 정류장,그늘막(고정형),126.9278497,37.5148864
대림초등학교 맞은편 앞 신호등,그늘막(고정형),126.9254647,37.5000152
대림초등학교 앞 신호등,그늘막(고정형),126.9254647,37.5000152
홈플러스익스프레스 대방점 앞 버스정류장,그늘막(고정형),126.9262708,37.5120167
대방현대1차아파트 상가 횡단보도1,그늘막(고정형),126.930775,37.5126942
대방현다1차아파트 상가 횡단보도2 꽃집앞,그늘막(고정형),126.930775,37.5126942
대방현대1차아파트 상가 앞 횡단보도 가마솥 순두부,그늘막(고정형),126.930775,37.5126942
가족건강약국 앞 횡단보도1,그늘막(고정형),126.9317321,37.5117555
가족건강약국 앞 횡단보도2,그늘막(고정형),126.9317321,37.5117555
보라매역 2번 출구,그늘막(스마트형),126.9206625,37.4996761
윤경약국 앞,그늘막(스마트형),126.9279212,37.499986
휴대폰 대리점 앞,그늘막(스마트형),126.9279007,37.4994648
강남중학교 앞 횡단보도,그늘막(스마트형),126.9224335,37.5025027
이디야 커피 앞 횡단보도,그늘막(스마트형),126.9222988,37.5043624
심대방삼거리역 5번출구 베스킨라빈스 앞,그늘막(스마트형),126.9282619,37.5000024
,그늘막(스마트형),126.9248723,37.5051249
,그늘막(스마트형),126.9207357,37.5008194
상가 횡단보도,그늘막(고정형),126.9122485,37.494565
신대방 우성1차아파트 횡단보도,그늘막(고정형),126.9116072,37.4922665
성원상떼빌 횡단보도,그늘막(고정형),126.9068467,37.4875212
신대방역4번출구 교통섬,그늘막(고정형),126.9126237,37.4878563
광물자원공사,그늘막(고정형),126.9052465,37.4868884
LG유플러스 앞 화분 옆,그늘막(고정형),126.9081079,37.490357
CU편의점 앞,그늘막(스마트형),126.9135523,37.4959786
올레매장 앞 횡단보도,그늘막(고정형),126.9278703,37.4983671
농심 앞 횡단보도,그늘막(고정형),126.9194189,37.4966933
