대명칭,경도,위도
신한은행,126.9060682,37.52802975
유스타빌딩개방화장실,126.9923039,37.53404389
장학빌딩,127.1095757,37.50728519
현대자동차정비연수원,127.1233722,37.49848826
역촌중앙시장개방화장실,126.9162203,37.61319532
효성올림픽카운터2,127.0804968,37.51141654
맥도날드연신내점개방화장실,126.9192966,37.61764135
동양정보통신센터,127.1299496,37.5072154
신한석유주유소화장실,126.8292763,37.53384786
삼정스포타임,127.035156,37.48293881
한국종축개량협회,127.0043752,37.48533998
우일빌딩개방화장실,127.0638454,37.54258133
풍림아이원플러스,127.0297634,37.49028838
안석빌딩,126.9826722,37.48822173
인송빌딩개방화장실,126.9785402,37.55832586
새롬빌딩,127.0163676,37.51481497
디엠주유소화장실,127.1253526,37.49851219
장성빌딩,126.9395074,37.50796275
대성주유소화장실,126.8413213,37.56751194
보라매빌딩,126.920588,37.49880228
신광주유소화장실,126.8875817,37.58714827
MBC문화방송,126.929788,37.52389164
르노삼성자동차,127.1112134,37.51667979
현대주유소화장실,127.0227972,37.61024624
강남소방서,127.0670175,37.5103339
한이빌딩,127.1295292,37.50735292
파스텔나동,127.0000913,37.50052962
흥일빌딩개방화장실,127.0343138,37.64728077
국제빌딩,127.1151776,37.49117123
우덕빌딩개방화장실,127.0363257,37.65072224
효창공원앞역,126.9612844,37.53935225
홈에버시흥점,126.8999558,37.45176622
이촌역,126.9748344,37.52225685
맥도날드(대학로)개방화장실,127.0021497,37.5828457
동원빌딩,126.9833128,37.47676511
남양빌딩,127.0921592,37.50285038
LG트윈빌딩개방화장실,127.035334,37.65907679
NI,127.119735,37.49459179
KFC연신내점개방화장실,126.9228148,37.61696079
한미타워,127.1140229,37.51656847
연서시장개방화장실,126.9219995,37.61946507
잠실라시온,127.1075034,37.51456994
강릉집,126.8896647,37.50114381
서울대입구역,126.9526319,37.48118965
삼보빌딩,127.1236763,37.51039068
아이티벤처타워,127.1224067,37.49503791
센타폴리스개방화장실,126.9156288,37.60005701
참존모터스,127.1260669,37.49826859
씨에스엠빌딩,127.0157924,37.48845449
다도회집개방화장실,127.0839434,37.53157867
반포쇼핑타운,127.0053572,37.50674455
금곡빌딩,127.1078099,37.51515789
리빠똥호프개방화장실,127.0301561,37.56388779
근화제약,127.1175696,37.49917251
국제빌딩,127.1254494,37.49711264
제일은행,126.8434758,37.52250855
종로3가역,126.9907097,37.57257196
YBM아카데미,127.1240084,37.49377461
국제아케이트개방화장실,126.9903112,37.53403831
스카이에듀학원,127.1152889,37.51458988
강남역,127.0277443,37.49802037
송화시장진흥협동조합,126.835806,37.54888295
교대역,127.013762,37.4936589
남영역,126.9711585,37.5412606
호영빌딩,127.0186795,37.51358106
원광빌딩개방화장실,127.0653581,37.56097724
LG전자서초연구단지,127.0340571,37.46128086
불광미성상가개방화장실,126.9272309,37.61418147
기아자동차개방화장실,127.0660107,37.56095975
한원빌딩,127.015809,37.48194306
부원전기사옥개방화장실,127.0689228,37.56051767
원형빌딩개방화장실,127.0333571,37.64699467
대하빌딩,127.1303497,37.48681003
대한생명빌딩개방화장실,126.9292532,37.6117513
그랑프리앤,127.0573184,37.49095712
효창공원운동장옆공중화장실,126.9616004,37.54444359
한국방송영상산업진흥원,126.8713525,37.52699936
발산역,126.8375524,37.55866045
평화빌딩,126.8706737,37.54739118
세양빌딩개방화장실,127.074603,37.65734826
서대문역,126.9666536,37.56575516
광장골목시장수도직물(3층)개방화장실,126.999203,37.56954426
하나빌딩개방화장실,127.0343182,37.66228393
예인스튜디오,127.108975,37.50675262
이황갈비개방화장실,127.043869,37.66912182
형인타워,127.1082745,37.51565708
미륭프라자개방화장실,127.0304643,37.66234406
천마빌딩,127.1100286,37.50777779
LG팰리스개방화장실,126.9234474,37.55602302
가락시장역,127.1172523,37.49210274
서교타워개방화장실,126.9211099,37.55524331
리빙프라자(목동점),126.8635656,37.53048
양평역,126.886994,37.52550017
일원본동주민센터,127.086509,37.4834499
토목회관,127.1278272,37.50300209
일원1동주민센터,127.0880988,37.49192271
SC제일은행전산센터,127.0988932,37.51585394
성동빌딩개방화장실,127.0830735,37.5381043
보성빌딩,127.0258741,37.49946822
토방유황오리개방화장실,127.0780199,37.53285295
파파이스충무로점개방화장실,126.9947962,37.56109853
개방,126.9837652,37.49725186
함흥본가면옥개방화장실,127.0798289,37.54519974
서울남부터미널,127.0154091,37.48452451
남장빌딩개방화장실,127.0773771,37.53828484
우리은행,127.1036967,37.51753015
화곡역,126.8407634,37.54130463
애이스빌딩,126.8440197,37.55826196
대림정개방화장실,126.9945226,37.56162219
양진빌딩,127.007996,37.49254633
목동역,126.864705,37.52620816
양서빌딩,126.8076795,37.5726289
오목교역,126.8754295,37.52451452
(주)네티션닷컴,127.1297225,37.50762233
신원프라자개방화장실,127.0358063,37.65816399
신라교역주식회사,127.1065704,37.50446048
잠실아이스페이스,127.1053736,37.51667732
갈현시장개방화장실,126.9174601,37.62359519
가락빌딩,127.1261745,37.50247418
세일어린이공원화장실,127.0252706,37.63356134
문화빌딩,127.1071246,37.50471185
개포4동사무소,127.0515992,37.4789345
홍아해운(주),127.1238067,37.48449782
신동아타워개방화장실,127.028884,37.66214348
한라산업개발빌딩,127.1362241,37.49701444
신동아프라자개방화장실,127.0271582,37.66150872
명일1동주민센터,127.1459617,37.54979516
서초안빌딩,127.010961,37.4913957
명일2동 주민센터,127.151391,37.54640855
트러스트타워,127.043766,37.47715478
장안빌딩개방화장실,127.0551847,37.56441916
풍산빌딩개방화장실,126.9943192,37.56104586
서초우성쇼핑센터,127.0270635,37.4917843
맥도날드(종로1가)개방화장실,126.9803588,37.5704212
삼원빌딩,127.0293484,37.49328863
남영빌딩개방화장실,126.9718287,37.54453927
건아빌딩,127.1184648,37.52750481
캠퍼스프라자개방화장실,126.9675891,37.54462361
방배종합시장,126.9836954,37.4819597
종합시장D동상가별관지상3층개방화장실,127.0075958,37.57051075
성경빌딩,127.0373854,37.47907227
새움빌딩,127.0324598,37.48695078
숭례문수입상가운영회개방화장실,126.9763566,37.55941833
비트빌딩,127.0276017,37.49465972
한양회관개방화장실,127.0013818,37.53753076
한국어린이육영회,127.1338766,37.48175921
해밀턴호텔개방화장실,126.9936227,37.53476923
씨알빌딩,127.1267192,37.49982259
선릉역,127.0490261,37.50452254
이태원프라자개방화장실,126.9921866,37.53454913
대청학원,127.1221554,37.48771664
KFC서소문점개방화장실,126.9765893,37.56455565
모짜르트홀,127.0045067,37.486398
인산빌딩개방화장실,127.0585418,37.65413721
보원빌딩,127.0293007,37.49255668
덤개방화장실,127.0761989,37.53408634
대한세무사회,127.0036811,37.48682191
논현역,127.0215612,37.51119084
서울중앙교회,126.8968023,37.50283261
대양빌딩,127.0188939,37.51682345
동화빌딩개방화장실,126.9930105,37.56137796
단우빌딩,126.9919977,37.48961653
우장3공중화장실,126.8435735,37.5504013
증산역,126.9096451,37.58394512
공암나루공중화장실,126.8503623,37.5699024
롯데리아(응암5거리)개방화장실,126.9164007,37.58788216
잠실시그마타워,127.1025196,37.51457219
서서울웨딩개방화장실,126.9168074,37.58938525
대륭오피스텔,126.8881164,37.51657747
코오롱복합상가,127.1216548,37.53276238
고덕1동주민센터,127.1489446,37.55910467
승원빌딩,127.0095103,37.50404581
천호1동주민센터,127.1367586,37.54511199
정곡빌딩동관,127.0107355,37.49438847
천호2동주민센터,127.1317029,37.546239
만남의 광장,127.0419259,37.460131
도봉병원개방화장실,127.0438865,37.66919967
M&PLAZA,127.1145588,37.50864655
월드상가개방화장실,127.0466764,37.66810953
신방화역,126.8165976,37.56759155
태평백화점,126.981658,37.48697252
파크랜드빌딩,127.0377618,37.50893654
동대문운동장(4),127.0074919,37.56484731
신원빌딩,127.0912669,37.50720619
ESA1단지개방화장실,127.0458752,37.66872075
송파씨엠빌딩,127.1153202,37.49913998
진현빌딩,127.115985,37.49149404
우림빌딩개방화장실,127.0463266,37.65306276
연세빌딩,127.1113718,37.5103614
동호프라자개방화장실,126.9899577,37.53449625
아모르빌딩,127.1131329,37.51009889
제우빌딩,127.098979,37.50291992
삼환플라자개방화장실,127.0387961,37.65634587
유정빌딩,127.1147912,37.5154378
증미역,126.8611404,37.5578903
유만공원화장실,127.0529641,37.65039668
vip빌딩,126.8542768,37.5549385
영등포구청역(5),126.8951987,37.52424866
청운빌딩,126.942215,37.48212397
서울방면대순회관,127.1320062,37.52277976
교보빌딩,126.9814557,37.48216711
당고개역,127.0789943,37.67034416
삼경빌딩,127.1430969,37.4949833
이태원호텔개방화장실,126.9982855,37.53533026
세화빌딩,127.1281156,37.48276216
우인빌딩개방화장실,127.0320958,37.56295459
경호빌딩,127.1266448,37.50074422
개포1동주민센터,127.0575405,37.48201568
월곡1동공중화장실,127.0355612,37.6052213
개화역,126.7975467,37.57864357
화랑로공중화장실,127.0377628,37.60300945
동망봉쉼터화장실,127.0165128,37.58389286
양천향교역,126.8413785,37.5684761
운산어린이공원화장실,127.0255859,37.63209952
가양역,126.8542947,37.56154848
크라운호텔개방화장실,126.9908805,37.53133397
송파이투스학원,127.1200649,37.51447575
이태원마켓개방화장실,126.9900411,37.53391825
일광빌딩,127.0142618,37.49194863
국민투자신탁,127.1440972,37.55433378
총신대입구역(7),126.9819195,37.48535234
메종리브르,126.8930408,37.52121073
복정역,127.1267857,37.47132654
한양타운,127.0393222,37.52566311
(주)삼부토건,126.9789992,37.55845785
현대코랄,127.1263868,37.52525037
개포동역,127.0662532,37.48916864
효성인텔리안개방화장실,126.9568367,37.55243322
고려아카데미개방화장실,126.9561908,37.55126689
상수역,126.9233103,37.54774957
유당빌딩,126.8980816,37.46462391
광흥창역,126.9320712,37.54748937
대웅빌딩,126.8927551,37.53799164
신성충전소화장실,127.0708002,37.62904329
여의도주유소화장실,126.9255885,37.5304503
파라다이스,126.9423605,37.52248677
(주)이지앤드,127.0063945,37.56658257
명성교회은혜교육관,127.1450751,37.54626883
배재빌딩,126.9726536,37.56298843
반포역,127.0117031,37.50821806
고속터미널역(7),127.0049858,37.50348551
태광빌딩,126.9077003,37.51702922
대소빌딩,126.8922753,37.51927958
학동역,127.0309203,37.51403992
상아2차아파트상가,127.0496787,37.51745823
가나안빌딩2,127.1300457,37.54990582
콤마프라자개방화장실,127.0490318,37.65326339
건영아파트,126.9011124,37.50581853
서울열린극장개방화장실,127.0503484,37.65636104
KOREA주유소화장실,126.8720982,37.51966886
우리은행,126.9390847,37.51976633
양평주유소화장실,126.8920994,37.53846858
라이프콤비빌딩,126.9390744,37.51906289
사가정역,127.0885723,37.58142214
대성차유리,126.8986214,37.5293507
면목역,127.0874219,37.58902471
한독가구,126.8988079,37.52957168
수락산,127.0553064,37.67771355
현대상가,126.8958133,37.52382463
도봉역,127.0456361,37.67983597
테스토코리아,126.8834964,37.52298517
남성역,126.9708676,37.48479325
국민은행,126.8909797,37.52196355
영진빌딩,126.8986059,37.47164197
녹사평역,126.9868224,37.53476623
구로한방병원,126.9061597,37.4800109
이태원역,126.9942859,37.53453082
신우주유소화장실,126.9265693,37.58221176
한신아파트상가,126.8918062,37.54036509
삼주빌딩,126.8993263,37.47772156
한남역,127.0094991,37.52957206
시흥유통상가,126.9014109,37.44285341
문정역,127.1223035,37.48646203
대림역(2),126.8948133,37.49358623
상계공중화장실,127.0505111,37.66954507
신목동역,126.8829089,37.54420651
원터공중화장실,127.0646754,37.65078204
KB역삼빌딩,127.0322117,37.49973719
공금옥,126.9874794,37.56154452
목양교회,127.1234011,37.53161689
광학빌딩,126.976649,37.56477006
동서신의학병원,127.1574474,37.55338911
현대상가4동,127.028022,37.53298673
명일센트로빌,127.1460806,37.55018265
미성상가,127.0197189,37.52483955
강동상떼빌,127.1304279,37.53695156
일진빌딩개방화장실,126.9463956,37.54053619
굽은다리,127.1429188,37.54559933
자마장공원화장실,127.0822026,37.53433616
명일역,127.1441044,37.5518003
두울빌딩,127.1319778,37.5238129
맥도널드,126.9435061,37.51352862
신화빌딩,127.1342064,37.52361095
영빈빌딩,127.0054106,37.56303294
신대방삼거리역(7),126.9284893,37.4997389
영생일로빌딩,126.9850024,37.56494412
계원빌딩개방화장실,126.9855642,37.56874519
영등포시장역,126.9047709,37.52278096
대하빌딩,126.918335,37.5142015
고속터미널역,127.0048752,37.50510429
해공주차장,127.1289107,37.54006268
신사스포츠센타,127.0145097,37.51626552
시골쌈밥,126.8912983,37.52256184
신풍역,126.9095795,37.50013402
고향집감자탕,126.8885134,37.52271111
남구로역,126.8868926,37.48562094
서울통신기술빌딩,127.1293236,37.52401581
기독교TV멀티미디어센터,126.9370183,37.51305344
용마산역,127.086978,37.57393554
우미빌딩,126.8969834,37.52549844
홍지빌리지,127.1348493,37.50245369
회현소방파출소,126.9833982,37.55829301
태창빌딩,126.8952692,37.52178798
방학역,127.0442644,37.66801691
버뱅크엔터프라이즈개방화장실,126.9971121,37.57523735
신길역,126.9154763,37.51759229
중곡역,127.0845037,37.5662935
당산빌딩,126.8982313,37.52144794
서일물산,127.0818706,37.51149361
세종호텔,126.9880911,37.56149447
정상어학원,127.1267838,37.5118468
광주식당개방화장실,127.065507,37.54243038
수색역,126.9016069,37.5766273
유정빌딩,127.1282537,37.54966821
한강진역,127.0017196,37.53975026
관악농협금천지점,126.9101565,37.45080442
버티고개역,127.00699,37.5479688
플라자카멜리아,126.9082511,37.45173562
청량리역,127.0479535,37.58004501
한국소방안전협회,126.9063041,37.53168362
신남문빌딩,126.9748743,37.55905229
정보통신산업진흥원,127.1208024,37.49395229
신성개발(주),126.9957902,37.56388425
삼피케이기업(주),126.9933434,37.50366621
강북구청,127.0252134,37.6395722
남촌공중화장실,127.0913319,37.58567609
오금역,127.1279261,37.50213218
초안산공중화장실,127.0512641,37.63855356
노량진역,126.9438381,37.51429744
신논현역,127.0249264,37.50469258
S&G빌딩,126.9375538,37.48391951
명일빌딩-우리은행,127.1439573,37.55346697
진도빌딩개방화장실,126.947078,37.53993453
장지역,127.1260575,37.47903455
광흥빌딩개방화장실,126.9332716,37.55029888
태인빌딩,126.9028084,37.53558021
신평화주유소화장실,126.9177117,37.50398628
썬프라자,126.9080406,37.4964605
르네상스한강오피스텔,126.8995361,37.53680017
홍은주유소화장실,126.9238657,37.58513031
양평스포츠센터,126.8910403,37.53891021
아차산체육공원화장실,127.0961772,37.5628462
중랑천제방1화장실,127.0774099,37.56641924
상일동역,127.1658682,37.55663106
국회의사당역,126.9177033,37.52829473
가재울공중화장실,127.0664323,37.64864475
샛강역,126.9289541,37.51681399
서계주유소화장실,126.968957,37.5523722
스페이스오피스텔,126.9137298,37.51768161
용산주유소화장실,126.9644814,37.52508166
일흥실업(주),127.0035999,37.48329474
그린필세탁소,126.8987835,37.52955288
공릉역,127.0729249,37.62587905
중산주유소화장실,127.0864658,37.57030984
월드메르디앙,126.8916454,37.52113629
우창아파트,126.9124059,37.49736428
락성주유소화장실,126.962371,37.47728118
삼성래미안아파트,126.9149626,37.50530589
천동주유소화장실,127.1223385,37.53942923
문래대림아파,126.888336,37.51689956
태안빌딩,126.9048408,37.48834145
사평역,127.0140785,37.50461332
베뢰아대학원대학교,126.8982846,37.50097671
꿈동산주유소화장실,127.0453417,37.62114975
문래파라곤상가,126.8871558,37.51876521
에덴주유소화장실,127.0455913,37.62158029
삼각지역,126.9742425,37.53545318
개포7단지상가,127.071687,37.48909713
동작역,126.980266,37.5031066
여전도회관개방화장실,126.9996756,37.57553889
여의도역,126.9245312,37.52189222
대동빌딩,126.9832136,37.4958702
강남주유소화장실,127.0349177,37.513487
삼성아파트신길동,126.9111542,37.49664766
육일주유소화장실,126.9343363,37.47107108
보라매경남아너스빌,126.9101405,37.4951756
진흥빌딩,126.9104115,37.52190981
신관주유소화장실,126.9307002,37.48038031
현대홈쇼핑,127.125505,37.53907906
제일병원본관,126.9990465,37.56153553
연세빌딩개방화장실,127.010624,37.59018392
베어스타운아파트,126.884908,37.51915796
청수프라자개방화장실,127.0101003,37.60881816
CS타워개방화장실,126.9118698,37.5647939
대림역(7),126.8970282,37.49298028
신일주유소화장실,127.0939065,37.59097043
양평동대우이안,126.8900308,37.52699306
웰빙마트,126.8839623,37.52356089
21세기주유소화장실,127.0406276,37.65782891
상록수아파트,126.8835476,37.52393636
한전주유소화장실,126.854697,37.51675936
대우트럼프월드,126.9320094,37.51757269
합정주유소화장실,126.910448,37.54877382
외환은행,127.1247506,37.53778826
농협,126.8978728,37.46369644
대흥역,126.9422018,37.54775795
대청주유소화장실,126.8958915,37.49864789
래도타운,126.8982615,37.52572538
도림주유소화장실,126.9002873,37.50782005
인켈아트홀개방화장실,127.0000032,37.5837985
올림픽공원역,127.1310348,37.51652712
갓바위공중화장실,127.1033629,37.5990673
방이역,127.1262693,37.50903586
세곡2블럭상가,127.1092832,37.46539675
한석빌딩,127.1262139,37.55054101
대신성주유소화장실,126.9935526,37.48715324
방배오피스텔,126.990395,37.47951733
경진주유소화장실,127.0381308,37.5704974
하나비즈타워,126.8930999,37.52211725
시범상가,126.9374371,37.52036125
군자동주유소화장실,127.0683514,37.56049199
천주교여의도교회,126.9389438,37.52166548
면목주유소화장실,127.0796141,37.58631414
롯데제과,126.8920583,37.53748967
대교주유소화장실,127.0192236,37.5188385
플렉시옴오피스텔,126.9202692,37.53055976
농협하나로주유소화장실,127.0470109,37.46201217
한양주유소화장실,126.9081322,37.52546353
한국화학실험연구,126.9063214,37.53194028
성수만세주유소화장실,127.0443594,37.54744773
제일주유소화장실,127.0394528,37.64675859
문래아카데미,126.8889636,37.51918486
중고PC전문점,127.1249922,37.54675385
범아주유소화장실,127.0776413,37.60927678
창동역,127.0478371,37.65281131
뚝섬유원지무인자동화장실,127.0674946,37.53275669
영등포제일교회,126.8911448,37.53972895
중계역,127.0641369,37.64504709
독립문주유소화장실,126.9492662,37.58435774
내곡주유소화장실,127.0188656,37.51620578
신한은행,126.9285946,37.52044174
동호주유소화장실,127.0647356,37.51844567
우리벤처타운2,126.890073,37.52022542
넉넉한주유소화장실,127.0467525,37.51066661
유원종합상가,126.8956995,37.52984549
신풍주유소화장실,126.9062544,37.50856011
국민은행,126.9004585,37.53437505
세영주유소화장실,127.1379693,37.50177629
영등포주유소화장실,126.9135841,37.51839676
당산푸르지오,126.9064464,37.53031749
동자동주유소화장실,126.972313,37.55015115
신길역,126.9175991,37.51692342
프리베로오피스텔,126.9196608,37.52839209
스포월드주유소화장실,127.0392418,37.50743466
동성빌딩,126.9172971,37.52663277
동부주유소화장실,127.0684541,37.56138413
코오롱스포렉스,127.023526,37.49314172
남서울주유소화장실,126.9902746,37.49488327
런빌딩,127.0417139,37.47545196
대우디자인포럼,126.8975607,37.53106222
화일주유소화장실,126.8965005,37.51319694
세신금속공업,126.8945522,37.53576109
그랑드빌,126.8972568,37.53485033
대우미래사랑2차,126.8945221,37.53952564
내곡주유소화장실,127.0628872,37.4553904
기아자동차정비,126.8918307,37.5427023
대우주유소화장실,127.0372724,37.46260309
화양공원화장실,127.0696986,37.54155217
풍양빌딩개방화장실,127.0286548,37.62116736
경남아파트,126.9184703,37.51546071
SK통일주유소화장실,127.0032679,37.56081997
모텔아로마,126.9088671,37.51833983
초동주유소화장실,126.9915049,37.56506267
삼도오피스텔,126.9247905,37.5300408
대청공원화장실,127.0826746,37.49258442
한라아파트,126.897383,37.50767877
삿갓봉공중화장실,127.0761917,37.65794127
당산삼성래미안상가,126.9028613,37.53199484
하계역,127.0680617,37.63638672
훼미리공원화장실,127.1138581,37.49069675
청광빌딩,126.8929466,37.51188033
삼성화재개방화장실,127.0241249,37.63616039
동진골프클럽,126.9209851,37.51600717
대신증권개방화장실,127.023748,37.63530132
제3한강주유소화장실,127.0075028,37.53283019
퍼니죤,126.908199,37.51968729
서남주유소화장실,126.972142,37.55838942
숯내공원화장실,127.1106313,37.48956248
고시원,126.8926759,37.51174779
홍실상가,127.0593744,37.52053472
탑스빌딩,127.1293665,37.55072337
제일은행,126.9086338,37.49653953
난곡주유소화장실,126.9188007,37.4733755
주신주유소화장실,127.0366876,37.48264131
여의도주유소,126.9203723,37.53082608
버드나무식당,127.1376303,37.50296242
창동견인 보관소,127.0501422,37.65429235
장평빌딩,127.1039453,37.50828879
망우리,127.1163112,37.59566474
개포종합상가,127.0689707,37.48936852
총신대입구역,126.9822164,37.48769629
구의스타주유소화장실,127.0831462,37.53698351
동아하이팰리,126.8915845,37.52121225
신길우성아파트,126.900573,37.50544433
다모아빌딩개방화장실,127.0488479,37.65289894
우성5차아파트,126.9032729,37.50700872
세정빌딩개방화장실,127.0507075,37.65295803
정말공원화장실,127.0813548,37.53075967
둔촌동역,127.1364035,37.52829944
호압사등산로변화장실,126.9255721,37.4525941
단성빌딩,127.0396459,37.48471213
태양주유소화장실,127.0748234,37.56181951
A-커맨드,126.8838625,37.5228124
녹천주유소화장실,127.0491868,37.6459174
미래주유소화장실,126.926701,37.49317436
영진상가아파트,126.9157099,37.50033278
시몬주유소화장실,126.9450751,37.48230754
오천만석유주유소화장실,127.0793176,37.57924829
대우자동차,126.8919022,37.52492985
원신초교옆화장실,126.9329263,37.46148174
이중연내과의원,126.9082335,37.49576501
해바라기아파트옆화장실,126.9291917,37.4593349
이앤씨드림타워,126.8917431,37.52666136
남정주유소화장실,126.9255344,37.57562219
삼화주유소화장실,127.1295929,37.54514829
벽산디지털밸리,126.8859185,37.51514675
동방주유소화장실,126.86299,37.53596857
한독모터스,126.9907945,37.49276125
공항로주유소화장실,126.8508277,37.55671396
LG전자,127.037909,37.47012293
수도전기공고옆화장실,127.0634887,37.48581164
남성아파트,126.8911845,37.51274606
인터불고빌딩,127.0970225,37.50605403
GS빌딩,126.9741334,37.55633944
대한제당,127.1037173,37.51541917
이마트천호점,127.1255423,37.53871012
동광제약,126.9836962,37.56386837
베르네주차장,127.1223307,37.52906108
우서빌딩,127.0129287,37.49263089
당현천근린공원화장실,127.076544,37.66873332
현대홈타운,126.8911605,37.51854717
중앙로얄오피스텔,127.028851,37.48529492
문래동삼환아파트,126.8891654,37.51358787
제일오피스텔,127.1186902,37.49330425
신한은행,126.9852185,37.56803916
멤버스뷰,126.9874146,37.47742765
제일주유소화장실,127.0364416,37.56702241
(주)신세계별관,126.9809362,37.56100078
지지인터내셔널(주),126.9894788,37.56713364
싸파리스포츠,127.1198562,37.50704649
청계천삼일교무인자동화장실,126.9871111,37.56842577
문래공원한신아파트,126.8926479,37.51751646
배봉산공중화장실,127.0633046,37.57843937
학여울주유소화장실,127.0776413,37.49845148
현대성우주상복합아파트,127.0241941,37.49847325
명성교회,127.147969,37.54824707
아산병원,127.1096293,37.52621627
압구정주민센터,127.0305573,37.53058393
센츄리조오피스텔,127.0133634,37.48709994
역삼공원(아래)화장실,127.0299928,37.50225695
동아에코빌,126.8988045,37.50916757
역삼근린공원화장실,127.0299964,37.5009677
도림청구아파트,126.8951114,37.50917945
올림픽주유소화장실,127.1318405,37.50968548
삼성생명 사당빌딩,126.9808728,37.47965527
뉴코아아울렛,127.0005111,37.49903903
신성주유소화장실,127.0659761,37.56417649
미샤빌딩,127.0106312,37.49148845
암사4동 공영주차장,127.1382481,37.55274719
더클래스효성(주),127.012483,37.48755681
공영주차장,127.133373,37.53905451
일웅주유소화장실,127.1273586,37.47206907
방배대우디오빌,126.9841898,37.48600331
신양주유소화장실,126.8338964,37.52148708
삼부아파트상가,126.9322107,37.52604978
대일주유소화장실,126.9000741,37.52044491
쌍용플래티넘시티1단지,126.8941674,37.50935159
오비맥주사옥,127.0154579,37.48190485
웰컴주유소화장실,127.0680712,37.59749994
풍림아이원플러스,127.0296556,37.49045502
한주빌라,127.0364879,37.47895992
미아소방파출소,127.0282894,37.62008492
한솔병원,127.105907,37.50614738
팀204빌딩,127.0131299,37.56775445
서울초이스병원,127.1211754,37.53377825
성락주유소화장실,126.9029358,37.5037797
당산동대정프라자,126.904354,37.53293705
한성주유소화장실,126.9229313,37.5072375
문래자이아파트,126.8964879,37.51678927
경찰청무인자동화장실,126.9686696,37.56392216
에이스테크노타워,126.8952614,37.51521155
장학학원빌딩,127.0889649,37.50605624
개방,126.9865314,37.56520874
(학)을지학원,126.991803,37.56604868
가락동 문산부인과,127.1172075,37.49892938
한마음공원화장실,127.0758232,37.4960407
TBS교통방송,126.9894982,37.55973899
동성주유소화장실,127.0599895,37.5156434
강동미즈병원,127.1280437,37.53759362
신세계백화점,126.9809812,37.56051219
세우빌딩-하나은행,127.127272,37.5379045
도로교통공단본부,127.0247217,37.56488521
삼성골프클럽,126.8946059,37.51887705
청계천장통교무인자동화장실,126.9857646,37.56810623
국화아파트,126.8924863,37.51674833
터미널주유소화장실,126.8418454,37.50929242
두원빌딩,127.0184945,37.51386708
거목상사,127.0104638,37.51149302
성수주유소화장실,127.0498906,37.54000606
우성쇼핑,127.0284116,37.49039552
문화예술공원3화장실,127.0311235,37.46827223
현대1차아파트,126.8948668,37.50227419
대림하나아파텔B동,126.8961699,37.5077398
수서개나리공원화장실,127.1054405,37.48754745
대우미래사랑,126.9003751,37.51143101
세곡동공중화장실,127.1099722,37.46522218
GS직영길동주유소화장실,127.1411062,37.53986216
성원빌딩,127.0121794,37.48323386
GS홈쇼핑,126.8887851,37.52088336
강북솔샘주유소화장실,127.0291171,37.61741807
문래파라곤,126.8872621,37.51903158
트윈타워,127.0443408,37.47673866
안양천광명대교화장실,126.8739458,37.4832941
반포쇼핑타운,126.9996323,37.49901818
금천교아래화장실,126.8861175,37.46534087
서초월드오피스텔,127.0290923,37.48576446
힐탑주유소화장실,127.0327638,37.51069358
석촌주유소화장실,127.0985984,37.50287601
상도갈비음식점,126.9503472,37.50606332
제일주유소화장실,127.0972924,37.50171839
대성사입구화장실,127.0137811,37.47655432
현대건설직업전문학교,126.9012411,37.4872818
마천공원화장실,127.1457883,37.50166417
대동오피스텔,126.8890672,37.51497924
연화공원화장실,127.1288909,37.48518509
국민은행,126.9108182,37.50618544
우이시장개방화장실,127.0200607,37.64593705
사러가쇼핑센타,126.9104574,37.50651545
필레스호텔,127.0024659,37.50143199
사이버주유소화장실,127.057218,37.54388508
농수축산물빌딩,126.9832349,37.47717434
경수주유소화장실,127.0558111,37.53876838
대한투자신탁증권,126.9092838,37.49179175
송파주유소화장실,127.1163992,37.50248483
대방빌딩,126.920932,37.49795827
논현2동주민센터,127.037223,37.51735165
수정아파트상가,126.9311173,37.52326163
대림주유소화장실,126.8990337,37.4945437
증권선물거래소,126.9279542,37.52274609
신일주유소화장실,127.0272467,37.6225379
합동빌딩,126.9993745,37.5703635
구강사,127.1287867,37.54488292
제일병원,126.9996164,37.56176659
상원빌딩,126.9142252,37.48150521
명일동재림교회,127.1434123,37.55350522
미스터즈빌딩개방화장실,126.9494167,37.54293449
대모산입구역,127.0729309,37.49146615
명지빌드웰개방화장실,126.9154364,37.55013673
희망주유소화장실,127.0617681,37.60369065
문래건영아파트,126.8924068,37.51839015
신일아르디세,126.8870997,37.52104719
운석빌딩개방화장실,127.0024232,37.59211448
엘지전자강서빌딩,126.8853624,37.52011115
대진공원화장실,127.0786243,37.49558973
대림동하나아파텔,126.8959175,37.5079778
현대상가10차동,127.0251337,37.53111016
가야빌딩,127.1435413,37.54996055
화창빌딩,126.9994456,37.57049316
선진빌딩,127.1420521,37.54433764
한신잠실코아오피스텔,127.1041381,37.51631515
신한은행,126.9830654,37.56843328
경찰병원,127.1241881,37.4956735
금하빌딩,127.0415108,37.51759446
삼각지,126.9729944,37.53460184
광림빌딩,126.8981603,37.4996649
낙성대공원2화장실,126.9602006,37.47116675
하나은행,126.8970689,37.49982513
일신주유소화장실,126.8770034,37.54669715
하나로텔레콤,127.0098667,37.49342933
가락시장역(8),127.1178947,37.49348095
경총회관개방화장실,126.9411241,37.54797839
(주)오라미디어,126.9986381,37.5640291
명성교회,127.1473688,37.54857017
